Haplotype	Europe	North America	North-East Asia	South Asia	South and Central America	South-East Asia	Western Asia	Weighted	Mean
02:06/40:01/03:03	0.0	0.0	0.0513630545621263	0.0	0.0	0.0156438127581062	0.0	0.0020181051615620637	0.009572409617176071
25:01/58:01/03:02	0.020601695257597	0.0	0.0	0.0	0.0	0.0	0.0	0.002003957237121877	0.002943099322513857
31:01/44:03/16:01	0.0183549698288224	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.0019919762941636447	0.017275311742273487
30:02/35:01/04:01	0.0182736542927229	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.001984066612216624	0.017263695237116412
30:01/50:01/06:02	0.0203054986285122	0.0	0.0	0.0	0.0	0.0	0.0	0.0019751457548121036	0.0029007855183588857
68:01/52:01/12:02	0.0	0.0	0.0	0.2749708387926043	0.0341907374556973	0.0495609464467319	0.0	0.001974208339567609	0.05124607467071907
02:01/40:06/03:04	0.0	0.0	0.0390625193584776	0.0578938602403337	0.0	0.0230925987377891	0.0	0.0019507323628156054	0.01714985404808577
31:01/44:03/04:01	0.01981017103455	0.0	0.0	0.0	0.0	0.0	0.0	0.0019269645102953118	0.002830024433507143
24:02/40:06/01:02	0.0	0.0	0.0436647065704614	0.1330858859756205	0.0	0.0	0.0	0.0019138479903262878	0.025250084649440268
26:01/35:03/12:03	0.0196325396382399	0.0	0.0	0.0	0.0	0.0	0.0	0.0019096860427845169	0.002804648519748557
74:01/51:01/14:02	0.0	0.0	0.0	0.0	0.0	0.0983454030161788	0.0	0.0019095177428954996	0.014049343288025543
03:01/51:01/07:02	0.018153842687644	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.0019033659209504148	0.0083213700647717
29:02/44:02/05:01	0.0187433866906255	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.0018920506088696957	0.007562017735188971
02:06/35:01/04:01	0.0	0.0	0.0562514560615893	0.0	0.0	0.0	0.0	0.0018775194340689854	0.008035922294512757
11:01/40:02/03:03	0.0	0.0	0.0	0.0	0.0	0.0951563861144748	0.0	0.0018475983834802389	0.013593769444924972
32:01/08:01/07:02	0.0189577867772732	0.0	0.0	0.0	0.0	0.0	0.0	0.0018440518383127133	0.0027082552538961716
26:01/51:01/07:02	0.0189454404763661	0.0	0.0	0.0	0.0	0.0	0.0	0.0018428508954415025	0.002706491496623729
02:01/18:01/02:02	0.0167009757773783	0.0	0.0	0.0	0.1024722394505549	0.0	0.0	0.0018308885301488596	0.017024745032561888
24:02/40:06/12:02	0.0	0.0	0.0	0.5272680821653503	0.0	0.0	0.0	0.0018083519062230768	0.07532401173790718
02:01/53:01/04:01	0.016278840371308	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.0017900281243860296	0.01697872181977143
26:01/45:01/06:02	0.0183784245466796	0.0	0.0	0.0	0.0	0.0	0.0	0.0017876964209358355	0.0026254892209542284
30:02/14:02/08:02	0.0169346472414704	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.001784965641706268	0.012188017450409299
30:01/51:01/15:02	0.0182460303816982	0.0	0.0	0.0	0.0	0.0	0.0	0.0017748182455357142	0.002606575768814029
26:01/40:01/15:02	0.0	0.0	0.0390905553301697	0.0	0.0	0.023732329894457	0.0	0.0017655329906609318	0.008974697889232386
30:01/07:02/07:02	0.0138871594385175	0.0	0.0	0.0601936163465992	0.102572212367092	0.0	0.0	0.0017638296251447274	0.025236141164601246
24:02/40:01/03:03	0.0	0.0	0.0382674521847883	0.0	0.0	0.0236311712491747	0.0	0.0017360959226639145	0.008842660490566144
25:01/15:01/12:03	0.0177386252844882	0.0	0.0	0.0	0.0	0.0	0.0	0.0017254622044918805	0.002534089326355457
25:01/35:03/04:01	0.0176614408147304	0.0	0.0	0.0	0.0	0.0	0.0	0.0017179543574515979	0.0025230629735329144
68:01/51:01/01:02	0.017612309886614	0.0	0.0	0.0	0.0	0.0	0.0	0.00171317531972027	0.002516044269516286
33:03/40:01/03:04	0.0	0.0	0.0	0.0	0.0	0.0879440220565553	0.0	0.0017075599402542408	0.012563431722365043
03:01/35:01/15:02	0.0174383485898807	0.0	0.0	0.0	0.0	0.0	0.0	0.001696253848200141	0.0024911926556972427
25:01/51:01/14:02	0.0174264960278319	0.0	0.0	0.0	0.0	0.0	0.0	0.0016951009320347894	0.002489499432547414
33:03/15:01/03:03	0.0	0.0	0.0441386794095369	0.0618940360136926	0.0	0.0	0.0	0.0016855038409973602	0.015147530774747071
02:01/40:01/03:03	0.0	0.0	0.0398575865321669	0.0	0.0	0.0179065402220483	0.0	0.0016780182868805604	0.008252018107745028
26:01/50:01/06:02	0.0170830773089134	0.0	0.0	0.0	0.0	0.0	0.0	0.0016616960875045282	0.0024404396155590573
30:01/35:03/04:01	0.0170441723845469	0.0	0.0	0.0	0.0	0.0	0.0	0.0016579117482174409	0.002434881769220986
25:01/52:01/12:02	0.0170334473579425	0.0	0.0	0.0	0.0	0.0	0.0	0.001656868509085249	0.002433349622563214
68:01/44:03/04:01	0.0170318869167942	0.0	0.0	0.0	0.0	0.0	0.0	0.0016567167226767452	0.0024331267023991712
23:01/44:02/05:01	0.0163206692412437	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.0016563893147147988	0.007215915242420143
24:02/35:01/01:02	0.0	0.0	0.0475559345238318	0.0	0.0341907374556973	0.0	0.0	0.001656140539818749	0.011678095997075585
03:02/35:03/04:01	0.0170022682441929	0.0	0.0	0.0	0.0	0.0	0.0	0.0016538356707744056	0.0024288954634561284
25:01/15:01/04:01	0.0169977085870572	0.0	0.0	0.0	0.0	0.0	0.0	0.0016533921462099648	0.0024282440838653144
03:01/45:01/06:02	0.0162791855640914	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.0016523541363465952	0.007209989002826957
24:02/15:01/07:02	0.0	0.0	0.0382954881564804	0.0	0.0	0.0190655661268307	0.0	0.0016483838827912683	0.0081944363261873
02:01/15:01/02:02	0.0168208142622232	0.0	0.0	0.0	0.0	0.0	0.0	0.0016361853747271099	0.002402973466031886
26:01/40:01/04:01	0.0	0.0	0.0487408666215206	0.0	0.0	0.0	0.0	0.0016268365429523018	0.006962980945931514
26:01/51:01/02:02	0.016548482621107	0.0	0.0	0.0	0.0	0.0	0.0	0.0016096952749421979	0.0023640689458724285
03:01/35:01/05:01	0.0165121963518316	0.0	0.0	0.0	0.0	0.0	0.0	0.001606165656092226	0.0023588851931188
11:01/40:02/15:02	0.0	0.0	0.0	0.0	0.0	0.082556907809758	0.0	0.0016029613528086	0.01179384397282257
23:01/51:01/15:02	0.0154144804709489	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.001568242998514864	0.0070864597038066
01:01/15:01/04:01	0.0161191179727271	0.0	0.0	0.0	0.0	0.0	0.0	0.001567930343283581	0.0023027311389610143
33:03/40:02/03:04	0.0	0.0	0.0467608673501425	0.0	0.0	0.0	0.0	0.001560749593889427	0.006680123907163215
02:01/15:01/12:03	0.0160106524583179	0.0	0.0	0.0	0.0	0.0	0.0	0.001557379742963527	0.002287236065473986
68:01/40:06/15:02	0.0	0.0	0.0	0.4474537466352619	0.0	0.0	0.0	0.0015346156216237347	0.06392196380503741
68:01/51:01/07:02	0.0155680926743174	0.0	0.0	0.0	0.0	0.0	0.0	0.0015143313010310669	0.0022240132391882
31:01/18:01/05:01	0.0155073146941099	0.0	0.0	0.0	0.0	0.0	0.0	0.0015084193373906206	0.0022153306705871285
30:01/44:02/05:01	0.0147936314437353	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.0015078520993345656	0.0069977669856332286
25:01/51:01/03:03	0.0153991094890128	0.0	0.0	0.0	0.0	0.0	0.0	0.0014978940577407031	0.0021998727841446857
03:01/18:01/06:02	0.0153823888598824	0.0	0.0	0.0	0.0	0.0	0.0	0.0014962676175212877	0.002197484122840343
02:01/27:05/03:04	0.0153393458662879	0.0	0.0	0.0	0.0	0.0	0.0	0.001492080762146399	0.0021913351237554143
11:01/51:01/01:02	0.0153035307002784	0.0	0.0	0.0	0.0	0.0	0.0	0.001488596968204879	0.002186218671468343
02:01/40:02/01:02	0.0	0.0	0.0444317583871437	0.0	0.0	0.0	0.0	0.0014830103201307777	0.006347394055306243
03:01/44:02/03:03	0.0152178172454242	0.0	0.0	0.0	0.0	0.0	0.0	0.0014802594942239231	0.002173973892203457
31:01/18:01/12:03	0.0136171154069541	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.0014620717772738517	0.007673266167530286
23:01/35:01/04:01	0.0149257469079858	0.0	0.0	0.0	0.0	0.0	0.0	0.0014518493823792447	0.0021322495582836855
29:02/27:05/01:02	0.0147344803967286	0.0	0.0	0.0	0.0	0.0	0.0	0.001433244607157576	0.0021049257709612286
03:02/08:01/07:01	0.0147092303934525	0.0	0.0	0.0	0.0	0.0	0.0	0.0014307885021540888	0.0021013186276360716
23:01/57:01/06:02	0.0139356307301045	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.0014243931063712494	0.006875195455114542
02:01/40:01/02:02	0.0146322891855763	0.0	0.0	0.0	0.0	0.0	0.0	0.001423304317555273	0.0020903270265109
31:01/35:03/12:03	0.0145550805947654	0.0	0.0	0.0	0.0	0.0	0.0	0.001415794124224633	0.0020792972278236284
02:01/44:02/02:02	0.0144855643421893	0.0	0.0	0.0	0.0	0.0	0.0	0.0014090321759623364	0.0020693663345984713
31:01/40:01/15:02	0.0	0.0	0.0421306441664668	0.0	0.0	0.0	0.0	0.0014062054341451948	0.0060186634523524
26:01/14:02/08:02	0.0144356099382964	0.0	0.0	0.0	0.0	0.0	0.0	0.0014041730375295234	0.0020622299911852
29:02/40:01/03:04	0.0144272654474249	0.0	0.0	0.0	0.0	0.0	0.0	0.0014033613566138052	0.0020610379210607003
11:01/40:01/15:02	0.0	0.0	0.0	0.0	0.0	0.0712557868613479	0.0	0.001383533801507122	0.0101793981230497
24:02/18:01/02:02	0.014118208003345	0.0	0.0	0.0	0.0	0.0	0.0	0.0013732988838897743	0.0020168868576207143
33:03/44:03/07:02	0.0	0.0	0.0	0.0	0.0	0.0706773476520212	0.0	0.0013723025705647456	0.010096763950288743
29:02/50:01/06:02	0.014047427920764	0.0	0.0	0.0	0.0	0.0	0.0	0.0013664140010217019	0.002006775417252
02:06/58:01/03:02	0.0	0.0	0.0	0.0	0.0	0.0698304159772541	0.0	0.0013558581714328216	0.009975773711036301
33:03/40:06/08:01	0.0	0.0	0.0403035233995504	0.0	0.0	0.0	0.0	0.0013452211505646848	0.005757646199935772
24:02/51:01/12:03	0.0137643090051644	0.0	0.0	0.0	0.0	0.0	0.0	0.0013388746071617379	0.0019663298578806287
32:01/15:01/04:01	0.0137539107799246	0.0	0.0	0.0	0.0	0.0	0.0	0.0013378631564795501	0.0019648443971320858
31:01/51:01/12:03	0.0137000776823976	0.0	0.0	0.0	0.0	0.0	0.0	0.0013326267318049285	0.0019571539546282286
24:02/40:02/07:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0642380927754014	0.0	0.0013161289390859778	0.014061261461585529
24:02/40:01/01:02	0.0	0.0	0.0276131232719023	0.0	0.0	0.0199519676044128	0.0	0.0013090465825132832	0.0067950129823307285
02:06/40:02/15:02	0.0	0.0	0.0391185913018617	0.0	0.0	0.0	0.0	0.0013056713647062207	0.005588370185980243
11:01/51:01/02:02	0.0134146428627548	0.0	0.0	0.0	0.0	0.0	0.0	0.0013048620665481294	0.0019163775518221144
25:01/15:01/03:04	0.0133837127405212	0.0	0.0	0.0	0.0	0.0	0.0	0.0013018534480087286	0.0019119589629316002
02:01/27:05/03:03	0.0132365629987711	0.0	0.0	0.0	0.0	0.0	0.0	0.00128753997592628	0.0018909375712530142
24:02/40:06/03:03	0.0	0.0	0.0382954881564804	0.0	0.0	0.0	0.0	0.0012781984376053707	0.005470784022354343
31:01/40:02/15:02	0.0	0.0	0.0382674521847883	0.0	0.0	0.0	0.0	0.0012772626737089254	0.005466778883541186
31:01/14:02/08:02	0.0123877678976077	0.0	0.0	0.0	0.0349905207879943	0.0	0.0	0.001275440823969957	0.006768326955086
03:01/51:01/04:01	0.0129038226205477	0.0	0.0	0.0	0.0	0.0	0.0	0.00125517382932106	0.0018434032315068143
30:01/57:01/06:02	0.0127422794715065	0.0	0.0	0.0	0.0	0.0	0.0	0.001239460289314725	0.0018203256387866427
30:02/44:03/16:01	0.0125978700511563	0.0	0.0	0.0	0.0	0.0	0.0	0.0012254133723304229	0.0017996957215937572
23:01/18:01/12:03	0.0125385407488597	0.0	0.0	0.0	0.0	0.0	0.0	0.0012196423237237884	0.0017912201069799573
25:01/51:01/02:02	0.0124817989777146	0.0	0.0	0.0	0.0	0.0	0.0	0.0012141229680828294	0.0017831141396735144
23:01/27:05/02:02	0.0124727532291183	0.0	0.0	0.0	0.0	0.0	0.0	0.001213243074795501	0.001781821889874043
26:01/35:01/07:02	0.0	0.0	0.0360504664938725	0.0	0.0	0.0	0.0	0.0012032657674743586	0.005150066641981786
31:01/07:02/01:02	0.0123154684008895	0.0	0.0	0.0	0.0	0.0	0.0	0.0011979437479256725	0.0017593526286985
30:01/27:05/02:02	0.0122390902533733	0.0	0.0	0.0	0.0	0.0	0.0	0.0011905143330372735	0.0017484414647676145
31:01/35:01/03:04	0.0	0.0	0.0352273633484912	0.0	0.0	0.0	0.0	0.0011757928403735088	0.005032480478355886
02:06/40:02/07:02	0.0	0.0	0.0351993273767992	0.0	0.0	0.0	0.0	0.0011748570764770665	0.005028475339542743
02:11/40:01/03:04	0.0	0.0	0.0	0.3073674030721694	0.0341907374556973	0.0	0.0	0.001123020435433636	0.04879402007540953
02:11/51:01/14:02	0.0	0.0	0.0	0.3267718451922737	0.0	0.0	0.0	0.001120717352597439	0.046681692170324814
03:01/07:02/03:04	0.0	0.0	0.0325143058761073	0.0	0.0	0.0	0.0	0.0010852384176654162	0.004644900839443899
02:11/51:01/07:02	0.0	0.0	0.0	0.3138667138072673	0.0	0.0	0.0	0.0010764570991713322	0.04483810197246675
31:01/15:01/01:02	0.0	0.0	0.0296738084206352	0.0	0.0341907374556973	0.0	0.0	0.0010592841803235577	0.009123506553761786
02:06/15:01/01:02	0.0	0.0	0.0314202433101968	0.0	0.0	0.0	0.0	0.0010487216077301267	0.0044886061871709714
26:01/35:01/03:04	0.0	0.0	0.0306532121081995	0.0	0.0	0.0	0.0	0.0010231202084221612	0.004379030301171357
33:03/51:01/03:02	0.0	0.0	0.0	0.0	0.0	0.052419385145402	0.0	0.0010177979136488074	0.007488483592200286
02:01/35:01/03:04	0.0	0.0	0.0280310241675938	0.0	0.0341907374556973	0.0	0.0	0.001004452544362158	0.008888823089041585
02:11/51:01/15:02	0.0	0.0	0.0	0.2675716234941852	0.0341907374556973	0.0	0.0	0.0009865343170933395	0.04310890870712607
31:01/40:01/04:01	0.0	0.0	0.0293133606522273	0.0	0.0	0.0	0.0	0.0009783996389741611	0.0041876229503181855
11:01/40:01/03:03	0.0	0.0	0.0	0.0	0.0	0.0501961345716878	0.0	0.0009746302994318879	0.007170876367383971
02:06/27:05/01:02	0.0	0.0	0.0288260913412831	0.0	0.0	0.0	0.0	0.0009621359248416511	0.004118013048754729
02:11/35:01/04:01	0.0	0.0	0.0	0.267371644702336	0.0	0.0	0.0	0.0009169946744772675	0.038195949243190856
31:01/15:01/07:02	0.0	0.0	0.026818056098213	0.0	0.0	0.0	0.0	0.0008951132118823337	0.0038311508711732856
11:01/40:01/01:02	0.0	0.0	0.0	0.0	0.0	0.0459007725057873	0.0	0.0008912296540997625	0.006557253215112471
11:01/44:03/07:01	0.0	0.0	0.0	0.1467844332172884	0.0	0.0157180392341128	0.0	0.0008086095459471378	0.02321463892162874
11:01/40:01/08:01	0.0	0.0	0.0	0.0	0.0	0.0406164682714937	0.0	0.0007886272712249731	0.005802352610213385
02:06/51:01/01:02	0.0	0.0	0.0230109360599186	0.0	0.0	0.0	0.0	0.0007680419792389517	0.0032872765799883716
24:02/40:06/14:02	0.0	0.0	0.0	0.2222764271403489	0.0	0.0	0.0	0.0007623332690213035	0.03175377530576413
33:03/40:01/03:02	0.0	0.0	0.0	0.0	0.0	0.0387364114958954	0.0	0.0007521232592370893	0.0055337730708422
32:01/58:01/03:02	0.0	0.0	0.0	0.0	0.0	0.0363750343308614	0.0	0.0007062737181704988	0.005196433475837343
11:01/15:01/07:02	0.0	0.0	0.0	0.0	0.0	0.0333889371498242	0.0	0.0006482943375962716	0.0047698481642606
02:11/18:01/07:01	0.0	0.0	0.0	0.1882800325259905	0.0	0.0	0.0	0.0006457370875245678	0.026897147503712925
01:01/40:06/12:02	0.0	0.0	0.0	0.1866802021911972	0.0	0.0	0.0	0.0006402502083953098	0.02666860031302817
24:02/44:03/07:01	0.0	0.0	0.0	0.1865802127952726	0.0	0.0	0.0	0.000639907278449731	0.026654316113610372
33:03/51:01/15:02	0.0	0.0	0.0	0.0801914955315158	0.0	0.0182923364595106	0.0	0.0006302018931079057	0.014069118855860915
33:03/51:01/07:02	0.0	0.0	0.0	0.0401957371616825	0.0	0.0252039390607495	0.0	0.0006272286409392983	0.009342810888918859
68:01/51:01/07:01	0.0	0.0	0.0	0.1606829592508055	0.0341907374556973	0.0	0.0	0.0006199422052697794	0.0278390995295004
33:03/40:01/15:02	0.0	0.0	0.0	0.0	0.0	0.0318360991435134	0.0	0.0006181437496282184	0.004548014163359058
26:01/15:03/08:01	0.0	0.0	0.0	0.0	0.0	0.0317324315540406	0.0	0.0006161308939645026	0.0045332045077200855
33:03/40:06/15:02	0.0	0.0	0.0	0.1769812307865126	0.0	0.0	0.0	0.0006069860036741822	0.0252830329695018
11:01/52:01/07:02	0.0	0.0	0.0	0.0	0.0	0.0312079417322211	0.0	0.0006059471681367924	0.0044582773903173
33:03/57:01/06:02	0.0	0.0	0.0	0.0817913258663092	0.0	0.0161541844532949	0.0	0.0005941734693591554	0.013992215759943444
11:01/35:01/08:01	0.0	0.0	0.0	0.0	0.0	0.0305233189018183	0.0	0.0005926542291508144	0.004360474128831186
33:03/35:03/04:01	0.0	0.0	0.0	0.1723407229216527	0.0	0.0	0.0	0.0005910706248998779	0.024620103274521816
24:02/40:01/12:03	0.0	0.0	0.0	0.0	0.0	0.0298802637484687	0.0	0.000580168386525517	0.0042686091069241
33:03/15:01/04:01	0.0	0.0	0.0	0.0400957477657579	0.0	0.0216989582015499	0.0	0.0005588314559509119	0.00882781513818683
24:02/40:01/03:02	0.0	0.0	0.0	0.0	0.0	0.0278288829392117	0.0	0.0005403378714981176	0.003975554705601672
03:01/44:03/07:01	0.0	0.0	0.0	0.1538836803279339	0.0	0.0	0.0	0.000527769186245518	0.021983382903990555
11:01/35:03/14:02	0.0	0.0	0.0	0.0601936163465992	0.0	0.0162493825842718	0.0	0.0005219490100343209	0.010920428418695859
03:01/40:06/15:02	0.0	0.0	0.0	0.151683913617593	0.0	0.0	0.0	0.0005202247274427879	0.021669130516799
24:02/40:01/12:02	0.0	0.0	0.0	0.0	0.0	0.0266610544675238	0.0	0.0005176627985515994	0.0038087220667891142
24:02/52:01/15:02	0.0	0.0	0.0	0.0601936163465992	0.1366629769062522	0.0	0.0	0.0004816576312879232	0.02812237046469306
11:01/35:01/07:02	0.0	0.0	0.0	0.0	0.0	0.0247874826747906	0.0	0.00048128470185272254	0.0035410689535415145
02:11/08:01/15:02	0.0	0.0	0.0	0.1378853769800005	0.0	0.0	0.0	0.00047290039495293635	0.01969791099714293
02:06/50:01/06:02	0.0	0.0	0.0	0.0	0.0	0.024316332722963	0.0	0.0004721366464786329	0.003473761817566143
11:01/40:06/03:04	0.0	0.0	0.0	0.0	0.0	0.0233921765965041	0.0	0.0004541928233149967	0.0033417395137863002
02:01/40:01/01:02	0.0	0.0	0.0	0.0	0.0	0.0223508797085216	0.0	0.0004339745434336549	0.0031929828155030857
23:01/15:03/02:02	0.0	0.0	0.0	0.0	0.2147418247217482	0.0	0.0	0.00043245007395648115	0.03067740353167831
11:01/40:06/12:02	0.0	0.0	0.0	0.1247071745547241	0.0	0.0	0.0	0.00042770359984545465	0.017815310650674872
68:01/58:01/03:02	0.0	0.0	0.0	0.1199872751095001	0.0	0.0	0.0	0.00041151593469436097	0.017141039301357155
26:01/40:02/15:02	0.0	0.0	0.0	0.0	0.0	0.0210888382562594	0.0	0.00040947018968193134	0.0030126911794656286
11:01/15:01/15:02	0.0	0.0	0.0	0.0	0.0	0.020864351537933	0.0	0.00040511145649723806	0.002980621648276143
11:01/40:01/12:02	0.0	0.0	0.0	0.0	0.0	0.0206368384942695	0.0	0.00040069396284434064	0.002948119784895643
02:06/35:03/12:03	0.0	0.0	0.0	0.0	0.0	0.0204979039378714	0.0	0.0003979963481881696	0.0029282719911244855
03:01/40:01/07:02	0.0	0.0	0.0	0.0	0.0	0.0190704493543652	0.0	0.0003702802600865816	0.002724349907766457
68:01/44:03/07:01	0.0	0.0	0.0	0.1062887278678321	0.0	0.0	0.0	0.00036453453215008785	0.015184103981118871
02:11/44:03/07:01	0.0	0.0	0.0	0.1048888763248879	0.0	0.0	0.0	0.00035973351291198686	0.0149841251892697
03:01/40:01/12:03	0.0	0.0	0.0	0.1038889823656421	0.0	0.0	0.0	0.00035630421345620063	0.01484128319509173
02:01/08:01/15:02	0.0	0.0	0.0	0.1028890884063963	0.0	0.0	0.0	0.00035287491400041434	0.014698441200913756
24:02/53:01/04:01	0.0	0.0	0.0	0.0	0.1745527122738233	0.0	0.0	0.0003515166802271957	0.024936101753403328
31:01/58:01/03:02	0.0	0.0	0.0	0.1024891308226979	0.0	0.0	0.0	0.00035150319421809964	0.014641304403242556
24:02/40:01/08:01	0.0	0.0	0.0	0.0	0.0	0.0179717656835864	0.0	0.0003489477331067843	0.0025673950976552
68:01/40:06/07:02	0.0	0.0	0.0	0.1003933530841187	0.0	0.0	0.0	0.0003443153825587717	0.014341907583445529
11:01/44:03/05:01	0.0	0.0	0.0	0.1003893535082817	0.0	0.0	0.0	0.0003443016653609485	0.014341336215468814
23:01/42:01/17:01	0.0	0.0	0.0	0.0	0.1708537143619496	0.0	0.0	0.00034406758677450023	0.024407673480278513
11:01/45:01/06:02	0.0	0.0	0.0	0.0	0.0	0.0177097085891203	0.0	0.00034385951691987877	0.0025299583698743283
02:01/40:01/14:02	0.0	0.0	0.0	0.0	0.0	0.0176652988594671	0.0	0.0003429972380117734	0.0025236141227810145
26:01/40:06/12:02	0.0	0.0	0.0	0.0984895549857146	0.0	0.0	0.0	0.0003377859963949544	0.014069936426530658
02:06/40:06/15:02	0.0	0.0	0.0	0.0968897246509213	0.0	0.0	0.0	0.0003322991172656963	0.0138413892358459
11:01/40:02/01:02	0.0	0.0	0.0	0.0	0.0	0.0162835368273612	0.0	0.00031616833665141706	0.002326219546765886
02:01/40:06/07:02	0.0	0.0	0.0	0.0	0.0	0.0161543403763802	0.0	0.00031365980134726295	0.0023077629109114575
68:01/52:01/07:02	0.0	0.0	0.0	0.0903414191118203	0.0	0.0	0.0	0.0003098406351297515	0.012905917015974327
03:01/40:06/01:02	0.0	0.0	0.0	0.0902904245198988	0.0	0.0	0.0	0.0003096657408575065	0.012898632074271258
02:11/08:01/07:02	0.0	0.0	0.0	0.0902904245198988	0.0	0.0	0.0	0.0003096657408575065	0.012898632074271258
11:01/40:01/12:03	0.0	0.0	0.0	0.0882906366014071	0.0	0.0	0.0	0.00030280714194593373	0.0126129480859153
30:01/51:01/14:02	0.0	0.0	0.0	0.0	0.0	0.0151701609495012	0.0	0.00029455053929554293	0.002167165849928743
11:01/44:03/07:02	0.0	0.0	0.0	0.0	0.0	0.0150720924162726	0.0	0.0002926463973786204	0.0021531560594675145
11:01/51:01/16:01	0.0	0.0	0.0	0.0	0.0	0.0150182635147859	0.0	0.0002916012316736965	0.002145466216397986
31:01/40:06/15:02	0.0	0.0	0.0	0.0849989856875698	0.0	0.0	0.0	0.0002915178881374851	0.012142712241081401
02:06/08:01/07:02	0.0	0.0	0.0	0.0	0.0	0.0149662489910188	0.0	0.00029059129472722633	0.0021380355701455427
02:11/40:06/12:02	0.0	0.0	0.0	0.0842910607644238	0.0	0.0	0.0	0.00028908994412278854	0.012041580109203401
02:06/57:01/06:02	0.0	0.0	0.0	0.08399109257665	0.0	0.0	0.0	0.0002880611542860524	0.01199872751095
11:01/40:01/03:02	0.0	0.0	0.0	0.0	0.0	0.0145876323028924	0.0	0.0002832399060343074	0.0020839474718417714
11:01/51:01/07:02	0.0	0.0	0.0	0.080391474323365	0.0	0.0	0.0	0.0002757156762452216	0.011484496331909287
30:02/15:03/02:02	0.0	0.0	0.0	0.0	0.1367629498227894	0.0	0.0	0.0002754151308996585	0.019537564260398484
68:01/40:02/03:04	0.0	0.0	0.0	0.0	0.1367629498227894	0.0	0.0	0.0002754151308996585	0.019537564260398484
11:01/51:01/03:04	0.0	0.0	0.0	0.0802914849274404	0.0	0.0	0.0	0.00027537274629964287	0.011470212132491485
24:02/52:01/04:01	0.0	0.0	0.0	0.0802914849274404	0.0	0.0	0.0	0.00027537274629964287	0.011470212132491485
11:01/40:06/07:02	0.0	0.0	0.0	0.0802914849274404	0.0	0.0	0.0	0.00027537274629964287	0.011470212132491485
02:11/52:01/15:02	0.0	0.0	0.0	0.0601936163465992	0.0341907374556973	0.0	0.0	0.0002752976099632522	0.013483479114613787
23:01/58:01/03:02	0.0	0.0	0.0	0.0400957477657579	0.0683814749113947	0.0	0.0	0.00027522247362686135	0.015496746096736087
25:01/44:03/16:01	0.0	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.00027521380404958555	0.019523282415178887
30:01/08:01/07:01	0.0	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.00027521380404958555	0.019523282415178887
68:01/35:01/03:04	0.0	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.00027521380404958555	0.019523282415178887
02:01/50:01/07:01	0.0	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.00027521380404958555	0.019523282415178887
30:02/27:05/02:02	0.0	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.00027521380404958555	0.019523282415178887
01:01/51:01/07:02	0.0	0.0	0.0	0.0801914955315158	0.0	0.0	0.0	0.00027502981635406425	0.011455927933073687
32:01/53:01/04:01	0.0	0.0	0.0	0.0	0.1334638435770642	0.0	0.0	0.00026877134484725444	0.01906626336815203
24:02/40:06/07:02	0.0	0.0	0.0	0.0752920151312113	0.0	0.0	0.0	0.00025822624902071146	0.010756002161601613
11:01/40:06/01:02	0.0	0.0	0.0	0.0703925347309067	0.0	0.0	0.0	0.00024142268168735834	0.010056076390129528
68:01/15:01/04:01	0.0	0.0	0.0	0.0702279521852148	0.0	0.0	0.0	0.00024085821899693578	0.010032564597887829
02:01/40:02/04:01	0.0	0.0	0.0	0.0	0.1189677706791808	0.0	0.0	0.00023957895158669115	0.016995395811311542
02:11/35:03/12:03	0.0	0.0	0.0	0.0644931603713562	0.0	0.0	0.0	0.00022118981489821865	0.009213308624479458
02:01/40:06/12:02	0.0	0.0	0.0	0.0641931921835825	0.0	0.0	0.0	0.00022016102506148294	0.009170456026226072
02:01/40:01/12:03	0.0	0.0	0.0	0.0641931921835825	0.0	0.0	0.0	0.00022016102506148294	0.009170456026226072
33:03/18:01/12:03	0.0	0.0	0.0	0.0619934254732417	0.0	0.0	0.0	0.0002126165662587531	0.008856203639034528
68:01/40:06/01:02	0.0	0.0	0.0	0.0615934678895433	0.0	0.0	0.0	0.00021124484647643834	0.00879906684136333
02:11/57:01/06:02	0.0	0.0	0.0	0.061193510305845	0.0	0.0	0.0	0.00020987312669412393	0.008741930043692144
68:01/35:03/12:03	0.0	0.0	0.0	0.0610935209099204	0.0	0.0	0.0	0.00020953019674854525	0.008727645844274342
